"中国重型汽车集团","","9"
"中国石油集团工程股份有限公司","","9"
"网易集团","","9"
"内蒙古包钢钢联股份有限公司","","9"
"天茂实业集团股份有限公司","","9"
"万华化学集团股份有限公司","","9"
"北汽福田汽车股份有限公司","","9"
"雅居乐地产置业有限公司","","9"
"浙江浙能电力股份有限公司","","9"
"山东黄金矿业股份有限公司","","9"
"陕西煤业股份有限公司","","9"
"北京银行股份有限公司","","9"
"国机汽车股份有限公司","","9"
"中国长江电力股份有限公司","","9"
"厦门信达股份有限公司","","9"
"新余钢铁股份有限公司","","9"
"北京控股有限公司","bjiny,beijing enterprises holdings,ltd","9"
"安徽江淮汽车集团股份有限公司","","9"
"中石化石油工程技术服务股份有限公司","","9"
"浙商中拓集团股份有限公司","","9"
"新奥能源控股有限公司","","9"
"山东钢铁股份有限公司","","9"
"上海百联集团股份有限公司","","9"
"远洋集团控股有限公司","","9"
"玖龙纸业（控股）有限公司","","9"
"中国广核电力股份有限公司","","9"
"中国核工业建设股份有限公司","","9"
"重庆建工集团股份有限公司","","9"
"大昌行集团有限公司","","9"
"上海华谊集团股份有限公司","","9"
"中信证券股份有限公司","","9"
"深圳华侨城股份有限公司","","9"
"绿城中国控股有限公司","","9"
"杭州海康威视数字技术股份有限公司","","9"
"柳州钢铁股份有限公司","","9"
"中国东方集团控股有限公司","","9"
"新兴铸管股份有限公司","","9"
"河北建设集团股份有限公司","","9"
"新疆中泰化学股份有限公司","","9"
"甘肃酒钢集团宏兴钢铁股份有限公司","","9"
"山煤国际能源集团股份有限公司","","9"
"新城控股集团股份有限公司","","9"
"本钢板材股份有限公司","","9"
"老凤祥股份有限公司","","9"
"天音通信控股股份有限公司","","9"
"紫光股份有限公司","","9"
"中国船舶重工股份有限公司","","9"
"荣盛房地产发展股份有限公司","","9"
"三一重工股份有限公司","","9"
"特变电工股份有限公司","","9"
"创维数码控股有限公司","","9"
"金地（集团）股份有限公司","","9"
"瑞茂通供应链管理股份有限公司","","9"
"上海国际港务（集团）股份有限公司","","9"
"江苏汇鸿国际集团股份有限公司","","9"
"北京首都开发股份有限公司","","9"
"中航国际控股股份有限公司","","9"
"中石化炼化工程（集团）股份有限公司","","9"
"中铝国际工程股份有限公司","","9"
"渤海租赁股份有限公司","","9"
"内蒙古伊泰煤炭股份有限公司","","9"
"中国正通汽车服务控股有限公司","","9"
"安徽水利开发股份有限公司","","9"
"金科地产集团股份有限公司","","9"
"江苏国泰国际集团国贸股份有限公司","","9"
"华润燃气控股有限公司","","9"
"中国铁路通信信号股份有限公司","","9"
"云南锡业股份有限公司","","9"
"中国燃气控股有限公司","","9"
"浙商银行股份有限公司","","9"
"江苏银行股份有限公司","","9"
"欧菲光集团股份有限公司","","9"
"北方华锦化学工业股份有限公司","","9"
