"外贸英语","20213","7"
"希腊语","20217","7"
"希伯语","20218","7"
"泰语","20219","7"
"西班牙语","20220","7"
"雅典语","20221","7"
"意大利语","20222","7"
"意大利语班","20223","7"
"印地语","20224","7"
"印度尼西亚语","20225","7"
"英语","20226","7"
"英国语言文学","20235","7"
"英国班","20236","7"
"应用英语","20237","7"
"应用俄语","20238","7"
"应用韩语","20239","7"
"越南语","20240","7"
"欧洲研究－德文","20241","7"
"欧洲研究－法文","20242","7"
"葡萄牙语","20243","7"
"澳大利亚班","20244","7"
"阿拉伯语","20245","7"
"藏语言文学","20246","7"
"朝鲜语","20247","7"
"德语","20249","7"
"俄语","20250","7"
"俄语双语","20251","7"
"菲律宾语","20252","7"
"法语","20253","7"
"法语班","20254","7"
"国际商务英语","20255","7"
"荷兰语","20256","7"
"韩国语","20257","7"
"加拿大班","20258","7"
"金融英语","20259","7"
"捷克语-斯洛伐克语","20260","7"
"经贸日语","20261","7"
"英语语言文学","20262","7"
"俄语语言文学","20263","7"
"法语语言文学","20264","7"
"德语语言文学","20265","7"
"日语语言文学","20266","7"
"印度语言文学","20267","7"
"西班牙语语言文学","20268","7"
"阿拉伯语语言文学","20269","7"
"欧洲语言文学","20270","7"
"亚非语言文学","20271","7"
"外国语言学及应用语言学","20272","7"
"汉语言文学类","20300","7"
"社会科学实验班","20301","7"
"人文科学实验班","20302","7"
"言语听觉科学","20304","7"
"语文教育","20305","7"
"应用语言学","20306","7"
"中国少数民族语言文学","20307","7"
"中国文学","20308","7"
"中国语言文学基地班","20311","7"
"中国语言文化","20312","7"
"对外汉语","20313","7"
"金融数学","30910","7"
"对外汉语教育","20316","7"
"汉语言","20318","7"
"汉语言文学","20319","7"
"文艺学","20323","7"
"语言学及应用语言学","20324","7"
"汉语言文字学","20325","7"
"中国古典文献学","20326","7"
"中国古代文学","20327","7"
"中国现当代文学","20328","7"
"比较文学与世界文学","20330","7"
"新闻学类","20400","7"
"媒体创意","20401","7"
"新闻学","20402","7"
"新闻采编与制作","20403","7"
"数码图象传播","20406","7"
"政治与行政管理","20407","7"
"中文新闻","20408","7"
"编辑出版学","20409","7"
"传播学","20410","7"
"电影电视","20412","7"
"翻译","20413","7"
"广播新闻","20414","7"
"广播电视新闻学","20415","7"
"广播电视编导学","20416","7"
"国际新闻","20419","7"
"国际网络新闻与传播","20420","7"
"公关及广告","20421","7"
"组织传播","20422","7"
"生命科学与技术基地班","30101","7"
"生物信息学","30102","7"
"生物学基地班","30103","7"
"生物功能材料","30105","7"
"生物化学","30106","7"
"生物化学与分子生物学","30107","7"
"生物科学","30109","7"
"生物科学与生物系技术","30111","7"
"生化防护工程","30112","7"
"食品生物技术","30113","7"
"微生物","30114","7"
"遗传学","30115","7"
"预防医学","30116","7"
"应用生物学－生物技术","30117","7"
"应用生物学－环境科学","30118","7"
"应用生物科学","30119","7"
"医学信息学","30120","7"
"植物生物技术","30121","7"
"动物生物技术","30122","7"
"防化兵指挥","30123","7"
"分子生物学","30124","7"
"植物学","30125","7"
"动物学","30126","7"
"生理学","30127","7"
"水生生物学","30128","7"
"微生物学","30129","7"
"神经生物学","30130","7"
"发育生物学","30131","7"
"细胞生物学","30132","7"
"生物物理学","30133","7"
"生态学","30134","7"
"系统理论","30201","7"
"系统分析与集成","30202","7"
"大气科学","30302","7"
"军事气象学","30309","7"
"气象学","30310","7"
"大气物理学与大气环境","30311","7"
"理论物理学","30401","7"
"声学","30402","7"
"物理学","30403","7"
"物理学－物理与电脑","30405","7"
"物理学基地班","30406","7"
"光信息科学与技术","30408","7"
"理论物理","30410","7"
"粒子物理与原子核物理","30411","7"
"原子与分子物理","30412","7"
"等离子体物理","30413","7"
"凝聚态物理","30414","7"
"光学","30415","7"
"无线电物理","30416","7"
"矿物学、岩石学、矿床学","30507","7"
"古生物学与地层学","30508","7"
"构造地质学","30509","7"
"第四纪地质学","30510","7"
"海洋生物资源与环境","30601","7"
"海洋技术","30602","7"
"海洋科学","30603","7"
"军事海洋学","30605","7"
"物理海洋学","30606","7"
"海洋化学","30607","7"
"海洋生物学","30608","7"
"海洋地质","30609","7"
"统计及运筹学","30702","7"
"辐射防护与环境工程","30802","7"
"环境生态学","30804","7"
"环境科学与工程","30808","7"
"环境资源与发展经济学","30809","7"
"资源环境科学","30810","7"
"资源科学与工程","30811","7"
"资源勘查工程","30812","7"
"理科实验班","30901","7"
"信息与计算科学","30903","7"
"数理基础科学","30904","7"
"数学与应用数学","30906","7"
"数学基地班","30907","7"
"应用数学","30908","7"
"应用及计算数学","30909","7"
"基础数学","30911","7"
"计算数学","30912","7"
"概率论与数理统计","30913","7"
"运筹学与控制论","30914","7"
"天文学","31201","7"
"空间科学与技术","31202","7"
"天体物理","31203","7"
"天体测量与天体力学","31204","7"
"科学技术史","31300","7"
"科学技术史类","31301","7"
"中国研究－地理","31403","7"
"地理","31404","7"
"地理信息系统","31405","7"
"地理学基地班","31406","7"
"地理教育","31407","7"
"地理科学","31408","7"
"地球信息科学与技术","31410","7"
"地图学与地理信息工程","31411","7"
"科学与工程计算系","31412","7"
"资源环境与城市规划管理","31413","7"
"资源环境与城乡规划管理","31414","7"
"信息管理与信息系统","31505","7"
"信息科学与技术","31507","7"
"人工智能","31509","7"
"软件开发","31514","7"
